150	0.424256
152	0.424256
154	0.424256
156	0.424256
158	0.424256
160	0.424256
162	0.424256
164	0.424256
166	0.424256
168	0.424256
170	0.424256
172	0.424256
174	0.424256
176	0.424256
178	0.424256
180	0.424256
182	0.424256
184	0.424256
186	0.424256
188	0.424256
190	0.424256
192	0.424256
194	0.424256
196	0.424256
198	0.424256
200	0.424256
202	0.424256
204	0.424256
206	0.424256
208	0.424256
210	0.424256
212	0.424256
214	0.424256
216	0.424256
218	0.424256
220	0.424256
222	0.424256
224	0.424256
226	0.424256
228	0.424256
230	0.424256
232	0.424256
234	0.424256
236	0.424256
238	0.424256
240	0.424256
242	0.424256
244	0.424256
246	0.424256
248	0.424256
250	0.424256
252	0.424256
254	0.424256
256	0.424256
258	0.424256
260	0.424256
262	0.424256
264	0.424256
266	0.424256
268	0.424256
270	0.424256
272	0.424256
274	0.424256
276	0.424256
278	0.424256
280	0.424256
282	0.424256
284	0.424256
286	0.424256
288	0.424256
290	0.424256
292	0.424256
294	0.424256
296	0.424256
298	0.424256
300	0.424256
302	0.424256
304	0.424256
306	0.424256
308	0.424256
310	0.424256
312	0.424256
314	0.424256
316	0.424256
318	0.424256
320	0.425573
322	1.92939
324	3.4332
326	4.95064
328	6.43644
330	7.68992
332	8.9434
334	11.719
336	12.9076
338	14.2124
340	16.1563
342	17.8603
344	19.0143
346	20.1682
348	23.0109
350	26.5493
352	28.9081
354	31.2882
356	32.4586
358	36.0256
360	36.6057
362	37.1859
364	40.4876
366	41.9134
368	43.3392
370	44.8742
372	46.4436
374	47.7872
376	49.1309
378	50.2581
380	51.2127
382	52.6976
384	55.154
386	56.4017
388	57.649
390	58.8685
392	60.0881
394	61.3266
396	62.8254
398	64.2314
400	65.311
402	66.3907
404	67.3665
406	68.0681
408	68.7697
410	69.4042
412	69.8779
414	70.3517
416	70.8255
418	71.3119
420	71.8411
422	72.3703
424	72.8994
426	73.4286
428	73.9578
430	74.3014
432	74.5852
434	74.8691
436	75.1529
438	75.4367
440	75.651
442	75.7674
444	75.8837
446	76.0001
448	76.1164
450	76.2328
452	76.3557
454	76.5043
456	76.6529
458	76.8015
460	76.95
462	77.0986
464	77.6095
466	78.1714
468	78.6382
470	78.7038
472	78.7694
474	78.835
476	78.9006
478	78.9662
480	79.0317
482	79.0876
484	79.1381
486	79.1885
488	79.2389
490	79.2894
492	79.3398
494	79.3901
496	79.4399
498	79.4897
500	79.5395
502	79.5894
504	79.6392
506	79.5652
508	79.4903
510	79.4153
512	79.3404
514	79.2655
516	79.308
518	79.3789
520	79.4499
522	79.5208
524	79.5917
526	79.6627
528	79.7102
530	79.7305
532	79.7508
534	79.7711
536	79.7914
538	79.8117
540	79.824
542	79.8102
544	79.7965
546	79.7827
548	79.7689
550	79.7551
552	79.7413
554	79.7338
556	79.727
558	79.7203
560	79.7135
562	79.7067
564	79.7
566	79.6713
568	79.6247
570	79.5782
572	79.5316
574	79.485
576	79.4385
578	79.3873
580	79.3189
582	79.2505
584	79.182
586	79.1136
588	79.0452
590	78.9767
592	78.957
594	78.9446
596	78.9323
598	78.9199
600	78.9075
602	78.8951
604	78.8299
606	78.7175
608	78.6052
610	78.4929
612	78.3805
614	78.2682
616	78.1558
618	78.1008
620	78.0481
622	77.9955
624	77.9428
626	77.8902
628	77.8375
630	77.7168
632	77.5841
634	77.4513
636	77.3186
638	77.1858
640	77.0531
642	76.9328
644	76.8245
646	76.7161
648	76.6077
650	76.4993
652	76.3909
654	76.2826
656	76.2054
658	76.1316
660	76.0579
662	75.9841
664	75.9104
666	75.7932
668	75.531
670	75.2688
672	75.0065
674	74.7443
676	74.5354
678	74.3765
680	74.2176
682	74.0586
684	73.8997
686	73.7408
688	73.6217
690	73.5478
692	73.474
694	73.4002
696	73.3264
698	73.2525
700	73.0771
702	72.7429
704	72.4086
706	72.0743
708	71.74
710	71.4058
712	71.0757
714	70.7901
716	70.5045
718	70.219
720	69.9334
722	69.6478
724	69.3623
726	69.2096
728	69.0807
730	68.9517
732	68.8228
734	68.6938
736	68.5649
738	68.4364
740	68.3084
742	68.1804
744	68.0524
746	67.9245
748	67.0139
750	65.6104
752	65.1479
754	64.7581
756	64.3682
758	63.9784
760	63.5886
762	63.1718
764	62.7524
766	62.333
768	61.9136
770	61.4943
772	61.0688
774	60.6356
776	60.2025
778	59.7694
780	59.3363
782	58.9024
784	58.3414
786	57.7803
788	57.2193
790	56.6583
792	56.1197
794	55.5924
796	55.065
798	54.4991
800	53.7088
802	52.9186
804	52.1283
806	51.4038
808	50.8692
810	50.3345
812	49.7998
814	49.2652
816	48.7305
818	48.1901
820	47.5355
822	46.881
824	46.2264
826	45.5639
828	44.6627
830	43.7615
832	42.9119
834	42.4577
836	42.0034
838	41.5491
840	41.0948
842	40.6406
844	40.0593
846	39.4047
848	38.7501
850	38.0956
852	37.5118
854	36.9717
856	36.4315
858	35.8914
860	35.3513
862	34.8112
864	34.3131
866	33.8292
868	33.3453
870	32.8613
872	32.3774
874	31.8633
876	31.2763
878	30.6894
880	30.1024
882	29.5155
884	29.001
886	28.5438
888	28.0866
890	27.4814
892	26.4493
894	25.4173
896	24.6457
898	24.0539
900	23.4622
