150	0
152	0
154	0
156	0
158	0
160	0
162	0
164	0
166	0
168	0
170	0
172	0
174	0
176	0
178	0
180	0
182	0
184	0
186	0
188	0
190	0
192	0
194	0
196	0
198	0
200	0
202	0
204	0
206	0
208	0
210	4.97509e+10
212	2.44792e+12
214	3.0756e+12
216	3.9118e+12
218	4.58371e+12
220	5.15694e+12
222	6.3566e+12
224	6.96681e+12
226	7.27858e+12
228	8.03535e+12
230	9.0337e+12
232	9.46613e+12
234	9.97118e+12
236	1.0346e+13
238	1.0355e+13
240	1.0378e+13
242	1.02188e+13
244	1.0108e+13
246	9.86452e+12
248	9.5575e+12
250	9.35084e+12
252	8.9934e+12
254	8.7445e+12
256	8.68394e+12
258	8.52303e+12
260	8.30955e+12
262	8.32983e+12
264	8.42591e+12
266	9.16094e+12
268	9.4304e+12
270	1.00987e+13
272	1.09512e+13
274	1.15852e+13
276	1.21693e+13
278	1.28316e+13
280	1.32502e+13
282	1.37825e+13
284	1.40117e+13
286	1.42767e+13
288	1.40228e+13
290	1.4093e+13
292	1.40092e+13
294	1.38663e+13
296	1.33619e+13
298	1.29988e+13
300	1.24259e+13
302	1.19577e+13
304	1.1487e+13
306	1.10002e+13
308	1.0488e+13
310	9.82969e+12
312	9.18711e+12
314	8.6448e+12
316	8.10584e+12
318	7.51992e+12
320	7.14274e+12
322	6.75779e+12
324	6.42306e+12
326	6.00801e+12
328	5.7724e+12
330	5.43719e+12
332	5.14839e+12
334	4.8065e+12
336	4.6425e+12
338	4.43885e+12
340	4.06636e+12
342	3.8216e+12
344	3.58324e+12
346	3.41278e+12
348	3.2327e+12
350	3.06232e+12
352	2.83202e+12
354	2.7646e+12
356	2.75295e+12
358	2.53284e+12
360	2.34061e+12
362	2.26347e+12
364	2.25003e+12
366	2.26629e+12
368	2.29988e+12
370	2.3185e+12
372	2.26706e+12
374	2.12218e+12
376	2.03909e+12
378	1.96981e+12
380	1.94812e+12
382	1.9967e+12
384	1.92583e+12
386	1.93061e+12
388	1.8551e+12
