0.2	1e-30
0.3	1e-30
0.315	1e-30
0.316	1e-30
0.3165	1e-30
0.317	1e-30
0.32	1e-30
0.33	1e-30
0.36	1e-30
0.39	1e-30
0.42	1e-30
0.45	1e-30
0.48	1e-30
0.51	1e-30
0.515	1e-30
0.516	1e-30
0.517	1e-30
0.52	1e-30
0.54	1e-30
0.57	1e-30
0.6	1e-30
0.63	1e-30
0.66	1e-30
0.69	1e-30
0.696	1e-30
0.697	1e-30
0.698	1e-30
0.701	1e-30
0.72	1e-30
0.75	1e-30
0.78	1e-30
0.81	1e-30
0.839999999999999	1e-30
0.869999999999999	1e-30
0.9	1e-30
0.9299999999999989	1e-30
0.959999999999999	1e-30
0.9899999999999991	1e-30
1.	1e-30
1.029	1e-30
1.03	1e-30
1.031	1e-30
1.035	1e-30
1.04	1e-30
1.06	1e-30
1.12	1e-30
1.18	1e-30
1.24	1e-30
1.3	1e-30
1.36	1e-30
1.42	1e-30
1.48	1e-30
1.54	1e-30
1.6	1e-30
1.66	1e-30
1.696	1e-30
1.698	1e-30
1.7	1e-30
1.71	1e-30
1.72	1e-30
1.78	2.2254019097448976e-31
1.84	8.510841462466643e-32
1.8740000000000003	5.632708244715759e-32
1.875	5.570494076699598e-32
1.876	5.509258620688699e-32
1.89	4.7445338777855433e-32
1.8999999999999997	4.288459130150414e-32
1.9599999999999997	2.535196198582241e-32
1.967	2.4024061058492187e-32
2.02	1.66306937285968e-32
2.08	1.1735664938511588e-32
2.14	8.740056351508682e-33
2.189	7.08749105427233e-33
2.19	7.05900545005462e-33
2.191	7.030700108582832e-33
2.192	7.002573531792516e-33
2.2	6.783821635151342e-33
2.26	5.44012768317929e-33
2.32	4.479135526489973e-33
2.38	3.768798257528806e-33
2.44	3.229143642466001e-33
2.5	2.8095697587038188e-33
2.56	2.4768536703141526e-33
2.62	2.208482716587567e-33
2.68	1.9887793263828415e-33
2.699	1.9274585101659478e-33
2.71	1.8935522555998537e-33
2.711	1.890525451362382e-33
2.715	1.87850887625368e-33
2.72	1.86368936918617e-33
2.74	1.8065622333743806e-33
2.8	1.6536876208921143e-33
2.86	1.5241123499937532e-33
2.92	1.4132767966028717e-33
2.98	1.3176887951796984e-33
3.	1.2887276068533624e-33
3.2	1.0595950792553627e-33
3.4	9.058046404481669e-34
3.6	7.973263366584812e-34
3.7999999999999994	7.178462500018233e-34
4.	6.5785923356839915e-34
4.2	6.115083254685094e-34
4.4	5.750154410289115e-34
4.6	5.458487601075065e-34
4.8	5.222560328378417e-34
5.	5.029906029496036e-34
5.2	4.786209971522874e-34
5.229	4.596865891367532e-34
5.23	4.588322835091182e-34
5.231	4.579641345852518e-34
5.232	4.570821374233982e-34
5.3	3.6853371840151396e-34
5.4	2.1090786901089045e-34
5.6	6.143914054214388e-35
5.8	2.3296673009786183e-35
6.	1.1060948676403989e-35
6.2	6.1016851755458e-36
6.4	3.732568962869962e-36
6.6	2.4609057933090745e-36
6.8	1.7170427087864724e-36
7.	1.2523290985622046e-36
7.2	9.465400233747638e-37
7.4	7.366956454840027e-37
7.599999999999999	5.876104968865633e-37
7.8	4.785611971441296e-37
8.	3.967917873288947e-37
8.2	3.341513427868344e-37
8.4	2.8526151954887567e-37
8.6	2.464730744107508e-37
8.8	2.1524867806085573e-37
9.	1.8978555823902112e-37
9.2	1.6877793913156282e-37
9.4	1.5126355323887552e-37
9.6	1.3652214418656726e-37
9.8	1.2400693484096275e-37
10.	1.1329746990182739e-37
11.	7.750547586390321e-38
12.	5.803551922359381e-38
13.	4.628855215863395e-38
14.	3.864988134940293e-38
15.	3.3395904763030873e-38
16.	2.962264780866975e-38
17.	2.6819343787756833e-38
18.	2.467960792300451e-38
19.	2.301041451370437e-38
20.	2.1685076732499597e-38
21.	2.061751904182235e-38
22.	1.9747500376871115e-38
23.	1.9031764474796532e-38
24.	1.843854894252432e-38
25.	1.79440670270433e-38
26.	1.75301926274834e-38
27.	1.718289988026204e-38
28.	1.689117832913617e-38
29.	1.6646275600820904e-38
30.	1.6441154505145402e-38
35.	1.5843927697941907e-38
40.	1.5695561151657982e-38
45.	1.5800326714283552e-38
50.	1.6061214173120205e-38
55.	1.6424909481700222e-38
60.	1.6859796437058163e-38
65.	1.7345961526135118e-38
70.	1.7870259059029378e-38
75.	1.8423666714718677e-38
80.	1.899979301003295e-38
85.	1.959398983867705e-38
90.	2.0202789181474156e-38
95.	2.082355600717626e-38
100.	2.1454252585901139e-38
150.	2.806988073330539e-38
200.	3.4933058286967067e-38
249.99999999999997	4.1887599514333695e-38
300.	4.888585658911218e-38
350.	5.59084032223405e-38
400.	6.294583716342662e-38
450.	6.999305346605842e-38
499.99999999999994	7.704704319916339e-38
